title:S14, start timestamp:1618379031.226955, stop timestamp:1618379142.242201, headset type:INSIGHT, headset serial:A2D202F3, headset firmware:932, channels:40, sampling rate:eeg_128;mot_64, samples:14210     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1618379094.865339,34.000000,0.000000,4255.897461,4243.589844,4198.461426,4167.179688,4235.384766,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,17.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,1.011246,0.072755,-0.178225,-13.356579,12.765738,58.389755
1618379094.873257,35.000000,0.000000,4248.205078,4236.922852,4188.205078,4163.077148,4234.871582,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.881075,36.000000,0.000000,4241.025879,4231.282227,4179.487305,4160.000000,4234.871582,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,18.000000,0.000000,0.296376,0.571045,0.295898,-0.706055,0.981460,0.074708,-0.178714,-13.396674,14.659379,57.156563
1618379094.888893,37.000000,0.000000,4245.128418,4227.692383,4178.974121,4162.563965,4235.384766,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.896711,38.000000,0.000000,4252.307617,4230.769043,4181.025879,4167.179688,4230.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,19.000000,0.000000,0.296376,0.571045,0.295898,-0.706055,0.995132,0.091310,-0.167971,-13.432760,12.774734,57.841148
1618379094.904529,39.000000,0.000000,4253.333496,4230.769043,4178.974121,4170.256348,4228.717773,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.912347,40.000000,0.000000,4249.743652,4226.153809,4175.384766,4166.153809,4233.333496,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,20.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.990250,0.089845,-0.170901,-13.465238,11.078552,58.696541
1618379094.920165,41.000000,0.000000,4244.102539,4234.358887,4177.436035,4156.922852,4230.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.927983,42.000000,0.000000,4240.512695,4247.179688,4183.589844,4153.846191,4221.538574,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,21.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.986343,0.085451,-0.174319,-13.614099,13.140911,57.492485
1618379094.935900,43.000000,0.000000,4244.102539,4248.205078,4192.307617,4156.410156,4221.025879,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.943717,44.000000,0.000000,4252.307617,4245.641113,4197.948730,4158.974121,4230.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,22.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.993179,0.082033,-0.167483,-13.628442,11.408113,58.263111
1618379094.951534,45.000000,0.000000,4256.410156,4243.589844,4198.461426,4159.487305,4234.358887,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
